comment,movie_link,movie_title,num,score
걍 킬링타임용으로 본건데 생각보다 볼만했음,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=190377&target=after,카운트다운,17027731,8
"나약한 인간, 비정한 세상",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=121051&target=after,곡성(哭聲),17027730,10
영상미 4/5감성 5/5스토리 3/5,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=181114&target=after,날씨의 아이,17027729,8
보는내내 긴장되고 불안했네요. 몰입감 있게 잘 봤습니다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=94853&target=after,세레나,17027748,9
완벽한 연기에 완벽한 연출이 만나 시너지 폭발하는 영화였습니다. 영화 본 후에도 곱씹어 생각하게 만드는 수작입니다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=192066&target=after,소년시절의 너,17027747,10
여주가 내내 흥얼대는 노래에 영화 끝나고 일주일간 저도 모르게 흥얼거리게 되는ㅋㅋ,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186348&target=after,너와 파도를 탈 수 있다면,17027746,10
신선했어요 재밌게 봤습니다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027745,10
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027744,2
감상평보고 걱정했는데 꽤 재미있었습니다^^,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194294&target=after,모든 것을 벗어던진 특별한 여행,17027743,10
솔직히 말해서 조로증 환자를 연기했는 배우분의 연기가 너무 오글거렸다. 대본 때문인지는 모르겠지만 말투도 딱딱하고 웃는 부분이라던가 장난을 치는 부분이라던가 다른 배우들의 연기는 괜찮았지만 그 분의 연기 때문에 집중이 잘되지 않았다. 몰입하려 해도 오글거렸기 때문이다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=116532&target=after,두근두근 내 인생,17027742,4
...,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=180378&target=after,결백,17027741,8
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=187351&target=after,온워드: 단 하루의 기적,17027740,10
강동원 존나 잘생겼다 미친,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=48227&target=after,전우치,17027739,10
별로.. 내돈이 아까움...,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027718,1
톰하디의 1인 2역 연기는 레전드라 불릴만함. 믿고보는 톰하디!,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=129012&target=after,레전드,17027717,10
정은이 미화 북한 찬양 영화,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027716,1
뭔가 조큼...애매한...느낌이에요 저리쉽게 친해지는것도ㅋ 이해가 안가고...,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027715,8
진짜 짜임새 있게 잘 만들었습니다. 추천합니다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=190720&target=after,젠틀맨,17027714,10
"사실 마땅히 아이(자녀)와 볼 영화가 없어 봤는데, 넘 재밌었어요 ~ 아이도 넘 재밌어 했구요 .이건 꼭 보라고 권하고 싶습니다 !!",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027713,10
내가 영화관서 한국영화 잘 안본다. 편견일지 몰라도 가끔 괜찮은 영화 외엔 돈아깝다는 생각을 몇번 한 경험이 있어서. 근데 어제 오랜만에 갔는데 진짜 혼자 보는데도 오그라들고 민망하다 해야하나 ㅋㅋ 역시 후회했다. 보지마라. 저 배우들은 무슨 생각하며 찍었을지 안타깝더라. 어디선가 들었는데 배우들도 찍으면서 안다고 하는데 어후,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027712,1
강아지&자동차로 시작된 시리즈의 서막,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=123300&target=after,존 윅,17027711,9
8층은 왜  구지 가는건데? 응? 왜.. 왜냐구?,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after,#살아있다,17027710,4
예술영화 한 편 감상한듯 인상깊었어요!배우들 눈빛연기도 절절하고 엔딩크레딧에 피아노 선율이 흘러나오는데.. 햐..물론 영화에서도 나오긴하지만 먹먹함이 달라요 ㅠ,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=103331&target=after,스윗 프랑세즈,17027709,10
결말이 좀 실망스럽네요그래도 연기랑 연출이 잘 어우러져서 재밌게 잘봤습니다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17027728,10
매드맥스가 떠올랐음  좀비영화맞나요?,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17027727,4
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17027726,10
재미없다고 듣고서도 간 내가 잘못. 관객수 올려준게 후회된다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17027725,2
아무 기대없이 봤는데  예상보다는 볼만했어요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027724,8
"어떤 내용인지 전혀 모르고 보러 갔다. 강철비1도 참 재미나게 봤는데, 강철비2도 재미났다~ 함께 본 친구 두 명도 만족해했다~ 평일 저녁이었음에도 영화관에 사람이 꽤 많았다. 더 많은 이들이 보길~",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027723,10
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=153964&target=after,목소리의 형태,17027722,10
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=16906&target=after,서편제,17027721,10
연기도좋고 스토리도 나름괜잖고미국대통령은 왠지 트럼프 보는듯ㅋㅋ,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027720,8
영화 중간 중간 설마 이대로 끝나지는 않겠지...했는데 이대로 끝남...말도 안되는 스토리에 마지막 소리없이 등장한 헬기에 말문 막힘....드론소리보다 작네..ㅋㅋㅋ 평론가 평점이 5점대네? 에라이~!!!,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after,#살아있다,17027719,1
한국수준이 낮아지기시작한 초점의영화 진짜 머리파보고싶다 이런영화에 어떻게 웃음이나왔는지 진짜 내가중학생때도 이런영화보고 안웃엇음..,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183876&target=after,시동,17027698,2
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189633&target=after,야구소녀,17027697,10
빨갱이 선동 영화ㅋㅋ 이딴것도 영화라고,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027696,1
근래 다년간 본 영화중  죄악인 영화네플릭스로 풀지 괜히 시간낭비 돈낭비 정신낭비....,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after,#살아있다,17027695,2
웃음으로 진한 슬픔을 보여 주는 영화! 수용소에서 죽기 직전 아들에게 보여 주던 아버지의 모습이 아직도 잊혀지지 않는다!,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=22126&target=after,인생은 아름다워,17027694,10
양아치 선생이 진정한 선생이 되어가는 영화~~,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=36727&target=after,선생 김봉두,17027693,9
많이 무서우셧죠?^^내가 나설차례인가?^^손발사라지는줄알았내,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17027692,2
3국 정상들의 가벼움을 빼고 보시면 나름 완성도도 있습니다. 반도 보다는 훨씬 재밌어요^^,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027691,9
초반 국회의원을 풍자하는 부분이 등 긁어주는 것처럼 속이 다 시원하고 재밌으나. 라미란의 연기가 엄청나 이 영화를 살렸으나. 중후반부 가면서 개연성을 잃고 급하게 마무리 되며 지루해지기 까지 한다. 아쉬움. 그런데 이 감독의 영화들은 항상 그렇다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186821&target=after,정직한 후보,17027690,7
강철비1에 비해서 노잼~~정치색이 너무 강하고 짙게 표현되어서 약간 거부감이 들었다...,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027689,2
죽기 전에 나는 어떤 기억을 떠올리게 될까..죽도록 사랑한다는 게 뭘까..,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=71713&target=after,사요나라 이츠카,17027708,10
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027707,10
강철비1과 이어지는줄 알았는데 전혀 다른 내용이네요. 하지만 2도 재밌게 보고 왔어요~,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027706,10
그냥 킬링타임용으로도 좀 부족함 스토리는 그냥 넘긴다해도 그 인물들 가지고 저래해야했는지 안타까울뿐입니다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027705,2
극장에서 볼 수 있으면 무조건 극장이요 ㅠㅠ,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=163788&target=after,알라딘,17027704,10
와우 반전의 반전 송윤아가 차승원한테 알리바이 숨기는 이유가 영화 마지막 장면에서... 이해가 안갔는데 .. 정말 재밌게 봄 ㅎ,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=51317&target=after,시크릿,17027703,10
미성년과 '미'성년의 이야기 뻔한 불륜영화가 아니라서 더 좋았습니다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=171785&target=after,미성년,17027702,10
현 상황과 너무 겹쳐서 충격감동과 희망을 주는 영화..초반의 약간의 지루함..중후반부터 폭풍처럼 휩쓸고가는 전개와 영상. 우리는 평회와 통일을 원하는가....꼭 엔딩 크리킷을 보시라~~ 강철비1보다 더 재밌다..평점테러에 속지말고 꼭 다들 보시길~~,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027701,8
대한 독립 만세 'ㅅ',https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=178526&target=after,봉오동 전투,17027700,10
음 ~ 그냥 킬링타임용 ㅋㅋ생각없이 보기엔 좋아요 약간 전개가 지루한감은 잇지만요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17027699,6
이건 만들지 말았어야만 했다. 절대로.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=34569&target=after,청연,17027678,1
"내 이상과 마주한 현실의 부딪힘이 아닌, 어려운 공존...부대낌 불편함... 눈물 한 방울 흘리지 않았지만 가장 진심으로 공감한 현실을 보여주신 여러분들께 진심으로 감사드립니다.",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=161967&target=after,기생충,17027677,10
"연기력에 빠져들었다면 당신은 이미 웃고,  울고 했을것이다.많이 알려지지 않았지만 꽤 괜찮은 영화입니다.직접 보시라고 스포는 전부 배제했습니다",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=180390&target=after,퍼펙트맨,17027676,10
"알바 아니구요 개인적으로 근래 본 영화중 가장 재밌었습니다. 처음 평점 달아보네요, 왠지 기대를 안하게 됐어서 더욱 좋았습니다. 극장가는 썰렁했고 지금같은 시국에 오랫만에 즐겁게 문화생활 했던 영화였습니다. 부담없는 오락영화적인 요소도 있었고 역사적으로 흥미가 생기는 가상 스토리, 배우들 연기도 좋았고 긴장감있는 연출이 보는 즐거움을 선사했습니다.",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027675,10
이걸 영화관에서 못봤다니 ㅠㅠ,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=47370&target=after,그래비티,17027674,10
집중해서 보게되는넘 흥미진진한동화같은독특한 영상미,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=97612&target=after,그랜드 부다페스트 호텔,17027673,10
"제 인생영화입니다. 진한 여운이 아직도 가시지 않네요. OST들도 너무 좋고 특히나 마지막 손예진, 조승우 배우님의 재회 장면에서는 펑펑 울면서 봤어요ㅠㅠ",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=35939&target=after,클래식,17027672,10
반도. 백두산 보다 잘만든 영화 ㅇ,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027671,10
CGI가 많이 느껴지고 부분적은 감정적으로 유치하지만 여름에 볼만힌 공포 보다는 액션 영화. 부산행 수준으로 기대 안 하면 좋습니다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17027670,8
왜 이게 팔점임 ? 역대급 개노잼 정치영화,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027669,2
허무맹랑하고 거슬리는영화 내살아온 삶에 비추어 좌파들의 역사관은 도저히 공감할수가없다. 신성시하여 포장된것들 모두가 마음 한구석에 미심쩍은 부분이 남으며 온전히 받아들이기 어렵다. 이나라 좌파는 민주화에 어느정도 일조하였으나 대한민국 발전에 너무큰 걸림돌이었다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027688,1
솔직히 1편이 더 나은것 같아요....,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027687,4
모야 이게 진짜. 속편인지도 모르고 봤고 그거 감안해도 짜증남.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=193326&target=after,인베이젼 2020,17027686,1
기대하고봤는데 기대이성의 감동과 스토리와 연기와..백점입니다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=192066&target=after,소년시절의 너,17027685,10
"개연성도 없고 1,2에 비해 완성도와 슈렉만이 갖고 있는 풍자도 잃고. 그래서 슈렉 4편에 급 감독이 바뀌였죠ㅉ",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=43838&target=after,슈렉 3,17027684,2
웃음포인트도 많고 재밌게봤어요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027683,10
남들은욕하더라도 이영화는 그당시군대에서 pmp로 이어폰끼고보던 나한테는 세기의명작,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=68052&target=after,트랜스포머: 패자의 역습,17027682,10
너무 판타지스럽거나 오글거리는거 많은 킬링타임용 B급 영화긴 한데 여주 이쁘고 매력둥여서 그냥 끝까지 봤네요. 근데 마지막 졸업식때 노아 품에 안겨서 마르코한테 인사도 안해주는거 보고 좀 그랬음. 원래 5점 주려다 마지막에 마르코 단물만 빨고 버려서 3점,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184520&target=after,키싱 부스 2,17027681,3
평생 트랜스포머의 이빨요정 ost나오는 첫등장씬은능가하는거없을거다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=61521&target=after,트랜스포머,17027680,10
여자에게 있어 가장 아쉬운것은 가장 아름다운 나이에 기다리지 못할 남자를 만난것이고남자에게 있어 가장 아쉬운것은가장 능력없고 초라할때 평생을 지켜주고 싶은 여자를 만난것이 아닐까,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=175092&target=after,먼 훗날 우리,17027679,10
부모님이랑 같이 보는데 영화관 나오고 싶었고요... 허술한 캐릭터와 개연성 때문에 보는 내내 이게 뭐지 싶었네요 마지막 잠수함씬이 마음에 들어서 4점이요~,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027658,4
대한민국을  결국 좀비나라로 만들어버리고  끝내 희망도 남기지않고 해외로 떠버리네!,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17027657,1
개핵노잼이네 ㅡㅡ 코로나바이러스 번창기념으로 영화개봉했냐? 이 시국에 이딴 영화 내놓을거면 좀 재밌게 만들어보던가 결말도 스토리진행 되다 만거 같고 보는내내 긴장감 따위 없고 여자는 왜 갑자기 나체로 등장했는지도 의문 ㅋㅋㅋ 남자친구가 사랑하기 때문에 애써가지고 노력이란 노력은 다 하고 있구만 저딴식으로 보답하네 ㅉㅉ,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194766&target=after,팬데믹,17027656,2
2시간 30분짜리 비싼 국정홍보영화,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027655,2
너무재미있었다 노아너무멋짐키싱부스1보고 2까지정주행했음셀렘지수최고~~,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184520&target=after,키싱 부스 2,17027654,10
거품중에 개 거품감독 쓰레기 영화 ㅉㅉ,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17027653,1
진영인 여자 꼬시는 재주가 있따.그냥 경찰하지 말고 제비나 해서 돈많은 여자들이나 꼬시며살지...,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=36565&target=after,무간도,17027652,7
미국대통령잡혀가는데서부터 개연성없음 캐스팅 안맞음 뜬금없는 형제애 및 전우애 신파극으로 등장인물들 급발진 스토리똥 개연성똥 캐스팅똥 삼똥이라 삼점줌,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027651,3
아재개그를 오페라하우스에서 하고있는 느낌,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=177909&target=after,나쁜 녀석들: 더 무비,17027649,3
알바 풀지마애니메이션이 이렇게 지루할수도 있구나..별 얘기 아닌데 시간만 끔,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186931&target=after,슈퍼 레이스,17027648,1
정치물이지만 액션 볼거리도 있고 재밌어요.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027668,8
대체 얼마나 OO이길래 이러는지 이쯤 되면 한번 보러 가고싶어진다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027667,5
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=141259&target=after,가려진 시간,17027666,10
나만 돈버릴수 없다.1234,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027665,10
이게 보라고 만든건가 1점도 못줌,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027664,1
-10점 주고 싶다최악이다B급 좀비물도 잘만들면 재밌다새벽의 황당한 저주나 좀비랜드처럼이건 뭐 이도저도 아닌 영화배우들이 아깝다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185267&target=after,데드 돈 다이,17027663,1
4년이 지난 후에 봐도 재미나네요말순이 많이 컸겠네요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=115504&target=after,탐정 홍길동: 사라진 마을,17027662,10
주인공 여친 아버지가 왜 택배왔다는 소리에 쉽게 열어줬는 지..왜 여자만 죽이는 또.라이사이코패스인걸  알면서 처제한텐 전화하지 않았는지..의문.글고 이거 유명해져서 아직도 너를 내가 좋아하면 안되냐?인가 밈화로 쓰던데 미성년 ㄱㄱ장면에 나오는 대사인데 이걸 웃음거리로 쓰고 있는 사람들을 보며 감독은 뭔 생각할지 궁금하네요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=72408&target=after,악마를 보았다,17027661,8
정부 홍보 영상이라해라~ 어디가서 영화라 하지말고,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027660,1
"아오야기가 범인으로써 죽어버리면, 영원히 총리를 죽인 범인이 되어버리는데.. 어떻게 이렇게 진실을 밝히지않고 어영부영 끝내버리면 어떻함. 아오야기집안은 총리를 죽인 집안이란 오명을 쓰고 사는데.. 끝마무리가 영 개운치 않음  진실을 밝히는것이 맞는거징 완전 개짜증임",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=69945&target=after,골든 슬럼버,17027638,3
올해 최고의 영화아무것도 모르고 가서 보길 추천합니다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=192066&target=after,소년시절의 너,17027637,10
평점이 넘높다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=192613&target=after,디지몬 어드벤처 라스트 에볼루션 : 인연,17027636,1
1점도 아까운 저질 쓰레기 영화,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027635,1
요즘 김래원연기에 반해서 찾아봤어요 세월무색. 이 매력이구나 이제라도 알아서 다행. 어린래원이한테 또 반하고갑니다!!몰입하게 하는 특별함이 있는 배우!,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=40098&target=after,미스터 소크라테스,17027634,10
우리나라 영화계는 어둡다..  선전용 영화,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027633,1
걍못만듬 이걸영화라고만들었냐,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027632,1
저 시대 감성을 체험은 못 했지만 저런 거지같은 청춘이 만연하던 시절이 아닐까 하는 생각. 카메라워크가 너무 멋있다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=17967&target=after,트레인스포팅,17027631,10
원인도 없고 결과도 없고옥상까지 올라가는데 2시간,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after,#살아있다,17027630,1
오랜만에 영화 보러 갔는데 이런 영화 인지 모르고 봤음  북한한테 지원 받았나? 유치뽕짝 북한미화 영화,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027629,1
처음에는 뭔소린지도 모르겠고 지루했는데 가면갈수록 재밋었어요 보면 볼수록 북한은 참 복잡하고 귀찮게사는느낌에 억지스럽네요 끝에 울컥했어요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027647,8
럭키스트라이크로 산놈 럭키스트라이크로 죽네 담배 땡기노,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=179181&target=after,지푸라기라도 잡고 싶은 짐승들,17027646,10
평점이 너무 낮아 들어왔네요이건 고전 클래식 수준의 SF영화에요.이보다 멋진 영화가 있나요?,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=85870&target=after,프로메테우스,17027645,10
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=171538&target=after,아웃로 킹,17027644,10
세상을 말아먹을 뻔한 고집불통 앨리스 그리고 불쌍한 붉은 여왕,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=118953&target=after,거울나라의 앨리스,17027643,3
군인들의 눈빛이 내 눈빛이었다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=63113&target=after,칠드런 오브 맨,17027642,9
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=113353&target=after,인간중독,17027641,4
요즘 아무리 볼 영화가 없어도 이건 좀...,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027640,1
"새벽에 보다가 펑펑 울었습니다. 많은 리뷰에서 '너의 췌장을 먹고싶어' 보다 부족하다고 되어있지만, 저는 그 영화보다 더 감동깊게 보았습니다. 오랜만에 여운이 깊게 남는 영화를 본 것 같아요...",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183111&target=after,너는 달밤에 빛나고,17027639,9
오랜만에 재미있게 본 영화 같아요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=193686&target=after,정도,17027618,10
임화영님 머리진짜잘에울림ㅎㅎ 처음 어설푸게 봤을때 김다미인줄 자켓 김다미꺼랑 같아서 ㅎㅎ 연기진짜잘하네요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186235&target=after,팡파레,17027617,10
백악관 최후의날이 더 현실성있는,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027616,1
다들 1은 재밌다고 하는데 전 1도 생각보다그저그랬어요 뭔가 감정이입이 안되는...전 키싱부스가 더 재밌었어요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=191641&target=after,내가 사랑했던 모든 남자들에게: P.S. 여전히 널 사랑해,17027615,6
혹시나 했는데 역시나네. 염력 감독이라길래 에이 설마 또 말아먹겠어 했는데 와 진짜 할말이없다. 이런 영화를 해외에서 개봉시킨다는건 진짜 한국영화의 수치다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17027614,1
처음엔 이게 뭐지하고 봤는데 뒤로 갈수록 빠져든다. 사람을 왜 울려. 3번 울컥했네.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=159833&target=after,새벽을 알리는 루의 노래,17027613,8
뭐 이건.. 하... 도대체..,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027612,2
개연성 일관성은 밥말아 먹었고 진짜 할말없는 영화.. 반도도 그렇고 올해 좀비물은 흉작인듯,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after,#살아있다,17027610,1
'감독은 천재 아니면 돌아이다.' 란 비평가의 글이 있던데 정말 딱 들어 맞는 말인 듯. 기괴해서 호불호가 크게 갈릴 영화고 비록 나는 불호지만 감독의 상상력은 대단하다 생각이 든다. 그래서 6점!,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=175045&target=after,경계선,17027609,6
대단하네요감독에  연기자들 댓글다신분들정말대단해요지나가던 똥강아지가  미소지을 내용 입니다대단하십니다들,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=193976&target=after,깡패와 소녀,17027608,2
여주씬만 보고 스킵해라 내말 들어라,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=177397&target=after,캠 걸스,17027628,2
가해자 진짜 나쁜놈들 하.. 진짜처벌이 강력해졌으면 좋겠다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=158555&target=after,나를 기억해,17027627,8
지루한 로맨스 영화는 아니고 주인공들이 수수하게 나와서 귀엽고 사랑스럽지만 엄청 재밌지는 않은 영화라고 생각했는데 다른 사람들이 남긴 평점을 보고 생각이 바뀌었네요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=53152&target=after,500일의 썸머,17027626,7
#이 영화 수출하지 말아주세요!#넷플릭스에 올리지 말아주세요!,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after,#살아있다,17027625,1
평론가들 스스로 창피해 해라 7점이 말이되냐? 다른 영화는 신랄하게 평론 하더니 ㅋ 단체로 대깨문 인증 하는건지..우리나라 영화는 특히 억지감동 강요가 심한데 이영화 역시 토쏠리는 억지감동 그리고 정체성이 뭐야 코믹이야?드라마야?액션이야? 저질 코믹 범벅 갈피 못 잡는 뻔한 스토리  평론가를 후한 점수에 풉  나는0점 주고 싶지만 1점이나 줘야 하네..공짜로 봤는데도 짜증나는 영화 마스크 쓰고 있었던 내 시간이 아깝다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027624,1
