username,link,mention,tweet_date,tweet_time,retweets,favorites,mentions
or_chemi_,https://twitter.com/or_chemi_/status/1178159973181747200,아하 종합감기약... 그거 다 해당되는거에요?? 신기하다,2019-09-29,04:10:01,0,0,
_061116,https://twitter.com/_061116/status/1178159870555541505,"그렇게 비장했어요, 내 표정이? 너어무 오랜만이라 쫌 어색해서 입꼬리가 굳었나. 화 안 났는데. 자. 이러면 좀 착해 보여요? 아, 감기 그거 진짜. 걔 때문에 나도 며칠 동안 고생 무지 했는데. 다 나은 거 같다고 방심하지 말고 약 꼬박꼬박 잘 챙겨 먹어야 해요. 독한 놈이면 잘 떨어지지도 않아. pic.twitter.com/NAnqXnnCwC",2019-09-29,04:09:36,0,0,
h_kkwabaegi,https://twitter.com/h_kkwabaegi/status/1178159848619294721,언니 덕분에 감기 내핵으로 사라졋어... 에너지공주야 ( ˃̣̣̥᷄⌓˂̣̣̥᷅ ),2019-09-29,04:09:31,0,0,
CYHP_JMT,https://twitter.com/CYHP_JMT/status/1178159783741800448,약국에서종합감기약을달라고하 세 요,2019-09-29,04:09:16,0,0,
BuskerLyricsBot,https://twitter.com/BuskerLyricsBot/status/1178159739315712000,나 사실 니가 그리워 죽겠어 아무리 아닌 척 해봐도 괜찮은 노랠 들어도 괜찮아지지 않는 기분 이대로 계속해서 흘러 사실 감기 걸렸어 / 감기 걸렸어,2019-09-29,04:09:05,0,0,
LOVELETT_VRCHAT,https://twitter.com/LOVELETT_VRCHAT/status/1178159730138595328,요즘 감기걸린 분들이 많네요.. 다들 감기 안걸리게 조심하세요!,2019-09-29,04:09:03,0,1,
h2o2_1214,https://twitter.com/h2o2_1214/status/1178159718511960065,감기씨발... 감ㄱㅣ...,2019-09-29,04:09:00,0,1,
HOPE_JAMONG,https://twitter.com/HOPE_JAMONG/status/1178159718470017026,와..진짜...감기 미치겠네ㅠㅠ,2019-09-29,04:09:00,0,0,
GYOM_99,https://twitter.com/GYOM_99/status/1178159633304670209,님들 따숩게입고댕겨 난 감기야,2019-09-29,04:08:40,0,1,
Wha1e_mYaMya_hI,https://twitter.com/Wha1e_mYaMya_hI/status/1178159599125352448,시험 내일인데 감기걸렸다,2019-09-29,04:08:32,0,1,
140talking,https://twitter.com/140talking/status/1178159584281862150,"93. ""겨울이니까 따뜻한 나라로 여행 가고 싶다. 너무 추워서 감기걸릴 것 같아."" ""갔다 오면 여기가 너무 춥게 느껴져서 더 아플지도 몰라. 환절기를 두 번 더 겪는 거잖아."" (by.바이올렛)",2019-09-29,04:08:28,0,0,
Alemddl,https://twitter.com/Alemddl/status/1178159523380379648,아니 비염은그렇다쳐도 여름감기는 갸아아아아아악,2019-09-29,04:08:14,0,0,
bosality,https://twitter.com/bosality/status/1178159518489800704,그러다가 잠에 드는 치광.. 스르륵 눈 감기는 거 보고 영군 손 떼는데 잠에 잔뜩 취한 목소리가 계속 해- 하고 흩날리면 좋겠다...,2019-09-29,04:08:13,2,10,
ZKT__o3o,https://twitter.com/ZKT__o3o/status/1178159435430055937,괜히 감기에 걸렸다가 나한테 옮기지마- ... 몸조심 하란 소리야-,2019-09-29,04:07:53,0,0,
NARU_h01ic,https://twitter.com/NARU_h01ic/status/1178159404379561984,ㅠㅠㅠ 어제 돌잔치 했는데 목감기 걸렸대요ㅜㅜㅜㅜ 새벽에도 기침하고 토하느라 잠을 못 자서 이제야 제대로 자는 거라구 하네요...ㅠㅠㅠㅠㅠ 얼른 낫길 바라고 잇어요ㅠㅠㅠㅠ https://twitter.com/____lemon_commu/status/1178159027668189185 …,2019-09-29,04:07:45,0,1,
doneformee,https://twitter.com/doneformee/status/1178159393726029824,민트색 머리캐릭터들 무슨일이야 미쳣나 나 완전 감기고잇어,2019-09-29,04:07:43,0,0,
or_chemi_,https://twitter.com/or_chemi_/status/1178159292735582208,코감긴줄 알앗는데 목감기엿던거임~,2019-09-29,04:07:19,0,1,
Hyukie_omikuji,https://twitter.com/Hyukie_omikuji/status/1178159199630442497,"배우 장혁의 작품[감기,의뢰인,마이더스,뿌리깊은 나무,추노,토끼와 리저드,불한당,고맙습니다,내 여자친구를 소개합니다,정글쥬스]의 캐릭터들이 오늘의 길흉을 점쳐줍니다. '오미쿠지'라고 멘션해보세요!",2019-09-29,04:06:56,0,0,
Youkwa_is_meldy,https://twitter.com/Youkwa_is_meldy/status/1178158782607552512,"제가 그러다가 지금 별의 별 병이 다 왔어요... 관절통, 감기, 산소부족도 있었는데 이건 패스",2019-09-29,04:05:17,0,1,
Fuwarung,https://twitter.com/Fuwarung/status/1178158510300753921,에ㅔ... 감기가 독한 감기인가봐요.. 얼른 나아지셔야 할텐데...,2019-09-29,04:04:12,0,0,
summa_cum_1aude,https://twitter.com/summa_cum_1aude/status/1178158294143123456,"밥 먹고 꼭 먹어라. 환절기 감기는 더 독하니까. 데였어, 뜨거운 쇠에.",2019-09-29,04:03:21,0,0,
haruha_sky,https://twitter.com/haruha_sky/status/1178158261331087360,감기가 나으니까 이제는 알레르기가 문제네....8ㅂ8 왜 항상 이 시즌에는 알레르기가 극성인걸까요....mm pic.twitter.com/CVm9MCkj4S,2019-09-29,04:03:13,0,2,
cpflvpqtl4885,https://twitter.com/cpflvpqtl4885/status/1178158140618969088,ㅠ 약을 또 사왓서요 약넘모졸려요..감기약은 왜 항상 수면제를타는거람,2019-09-29,04:02:44,0,1,
Apple_bsd,https://twitter.com/Apple_bsd/status/1178158028555571201,어제 몸살 때문인지 으슬으슬 춥고 열 나서 감기약 먹고 잤다,2019-09-29,04:02:17,0,0,
tgs432004,https://twitter.com/tgs432004/status/1178157959341203478,흐미~~~ 미탁이가 등번호 18번을 달고 10월3일 광화문에 엄청난 비를 뿌리고 지나간다는데 자한당에 알바하는 할배들 감기걸리면 클나는데 우짜노? 진짜18이겠다. pic.twitter.com/bQ9MKH8mnQ,2019-09-29,04:02:01,7,9,
SAKSK_13,https://twitter.com/SAKSK_13/status/1178157892848865280,완전 챡챡 감기는데여???????,2019-09-29,04:01:45,0,1,
Mika_jirolover,https://twitter.com/Mika_jirolover/status/1178157855792173056,@HypmicB @connecting_bot @connect_for_you @GB_connect_ @GB_FOR_YOU @connectdoppo @hypm_bot_rt @hi_lady_bot @love_finder_B 감기 조심하시고..! 알티 요청할께요~~,2019-09-29,04:01:36,0,2,@HypmicB @connecting_bot @connect_for_you @GB_connect_ @GB_FOR_YOU @connectdoppo @hypm_bot_rt @hi_lady_bot @love_finder_B
W0rld_00,https://twitter.com/W0rld_00/status/1178157814897758208,감사합니다 ㅠㅠ 오늘 좀 상태가 안 좋네요 작업좀 하려고 했더니... 말씀해주신김에 비타민좀 먹어야겠아요 ㅠㅠ 이불님두 감기 조심하세요 따흑..,2019-09-29,04:01:26,0,1,
djungkookk,https://twitter.com/djungkookk/status/1178157769330806784,RT roserosa_613: 졸려서 눈은 감기는데 정국이 뭐 뽑는지도 궁금하긴 함 https://bit.ly/2lVkYFc #정국 #슈가 #JUNGKOOK #SUGA BTS_twtpic.twitter.com/XyvCcyYJkc,2019-09-29,04:01:15,0,0,
ddiroori,https://twitter.com/ddiroori/status/1178157762158575617,아 존심상해 감기걸렷어.. 환절기따위에게 단 한번도 이겨본적이없네-_-,2019-09-29,04:01:14,0,0,
yoru__187,https://twitter.com/yoru__187/status/1178157678884843520,그 스크립트를 무시하고 모른 척하면 세츠가 성희롱남 아니게 되나요? 비판하면서 감기는 건 뭐라 할 생각 없지만 세츠가 너무 좋아서 성희롱하는 캐릭터라는 사실 자체를 없는 것 취급하려고 하시면 흠터레스팅이라고 해요,2019-09-29,04:00:54,51,3,
Clock_55F2,https://twitter.com/Clock_55F2/status/1178157664414486528,"점심을 먹은 미하시가 하품을 한다. 꿈벅이는 졸린 눈이 익숙하다. 늘어지는 햇살의 따스함 속에서 감기는 눈꺼풀이 느껴지는, 오후 한 시.",2019-09-29,04:00:50,0,0,
Neptune_Univer,https://twitter.com/Neptune_Univer/status/1178157629345976321,"샹,, 근 3년 동안 감기 안 걸렸는데 졸작이 결국은",2019-09-29,04:00:42,0,3,
svt_holc17,https://twitter.com/svt_holc17/status/1178157600673681408,제발 감기 안걸리기를..,2019-09-29,04:00:35,0,0,
LEICA_09,https://twitter.com/LEICA_09/status/1178157526614831106,감기 걸리지 말고 건강하길 바래.,2019-09-29,04:00:18,0,0,
lovewhenraw,https://twitter.com/lovewhenraw/status/1178157337078460416,환절기 감기 걸려버려서 죽겠다,2019-09-29,03:59:32,0,0,
umkiabaseballno,https://twitter.com/umkiabaseballno/status/1178157311690297344,아이고 선생님 ㅠㅅㅠ 약드시고 이불 두꺼운거 덮고 양말 신고 한숨 푹 자고 일어나세요 요즘 환절기라 감기 무섭잖아요 ㅠㅠ,2019-09-29,03:59:26,0,0,
JHG_cotrs,https://twitter.com/JHG_cotrs/status/1178157243746832384,"야 도철아, 타라. 어? 야 타라고 임마! 아이, 저거 완전 또라이네. 야 그거 산성비야! 머리 다 빠져! 야, 알았어! 어? 하지 말자고, 나도 안할테니까아, 괜히 비 맞고 감기 들면 너만 손해니까 하지 말자고. 야 안해도 좋다고~!",2019-09-29,03:59:10,0,0,
Han_seo_jin,https://twitter.com/Han_seo_jin/status/1178157179943047170,날씨가 선선해. 꽤 마음에 드는 데 말이지. 그래도 일교차가 심하니까 옷은 잘 챙겨 입어라. 감기 같은거 걸리지 말고..,2019-09-29,03:58:55,0,0,
Rev_Cpp,https://twitter.com/Rev_Cpp/status/1178157035210203138,"오란: 감기기운이 있는 무슈 랑브리치에게 ""몸 상태는 괜찮아요?""라고 편지를 보내려던 걸 실수로 ""못생긴 건 괜찮아요?""라고 보내 버렸는데… 어 잠깐… 저기서 무서운 얼굴로 걸어오는 게 무슈 랑브리치는 아니겠죠? 아니라고 해 주세요!",2019-09-29,03:58:20,0,0,
Mang_ga_dduck,https://twitter.com/Mang_ga_dduck/status/1178156705630150656,감기약 그 갈색 맛있던디 흠,2019-09-29,03:57:02,0,0,
DiaveS2,https://twitter.com/DiaveS2/status/1178156423487705088,댜브님은 이미 충분히 건강한데오!! !!! 너무 건강한데!!!!(감기 : ?) https://twitter.com/Cele_mabi/status/1178155787887075333 …,2019-09-29,03:55:55,0,0,
cornbread_3017,https://twitter.com/cornbread_3017/status/1178156318881771522,저번주에 타이거슈가 갔는데 작은 펄들 있어서 신기하더라구요! 롱지님｡ﾟ(ﾟ´ω`ﾟ)ﾟ｡ 요새 바쁘시다고도 했고 밤이 쌀쌀해지는 참이라 감기 걸리기가 쉽죠ㅜㅜ 오늘 푹 쉬세요!,2019-09-29,03:55:30,0,0,
lalunaroja35,https://twitter.com/lalunaroja35/status/1178156263584100352,"ㅠㅠㅠㅠ으엉엉ㅠㅠㅠㅠㅠ 시즌 마무리 아주 제대로 하고 있는 거 같숨니다,, 후폭풍이 아주아주 그래두 오늘 꼬박 집에서 요양하면 괜차늘 고 가타요ㅠㅠㅠ 걱정해주셔서 너모너모 감사합니당 ㅜㅜㅜ 울 수님도 감기 조심 또 조심하세여!! 8ㅅ8",2019-09-29,03:55:16,0,0,
1oVOk1xX08CHhIy,https://twitter.com/1oVOk1xX08CHhIy/status/1178156219271241728,뫀이 너무 아픈데 이거 거의 열흘에서 보름 짜린데.. 목에서 시작해서 코로 번지겠지. 코막힘에 시달리며 누런 콧물꺼정 봐야 끝날 각이군. 목감기는 목에서 끝나지 않는다 그냥 상기도감염이다,2019-09-29,03:55:06,0,2,
Sanu_cg,https://twitter.com/Sanu_cg/status/1178156158097297408,쌀쌀하니까 감기조심하던가. 괜한 고생하지 말고.,2019-09-29,03:54:51,0,0,
Phlox_SubulataL,https://twitter.com/Phlox_SubulataL/status/1178156145925443584,"감기, 조심해요.",2019-09-29,03:54:48,0,0,
EMORI_LT,https://twitter.com/EMORI_LT/status/1178156136429547522,아으 진짜 감기 장난아니다 식은땀만 3일동안 엄청 나네,2019-09-29,03:54:46,0,2,
ahffkdn,https://twitter.com/ahffkdn/status/1178156113365102592,감기가오고있는거같거든!,2019-09-29,03:54:41,0,0,
Drmy0_,https://twitter.com/Drmy0_/status/1178156032456921093,"…살짝 민망하네요. 당신도 조심하시길, 환절기 감기는 무서우니 말입니다.",2019-09-29,03:54:21,0,1,
Da_ol_,https://twitter.com/Da_ol_/status/1178155967571255296,감기 걸렿음 코매움 목 칼칼국수,2019-09-29,03:54:06,0,2,
Serinos_Story,https://twitter.com/Serinos_Story/status/1178155939997700096,도련님 괜찮으신ㄴ가요... 감기예요?,2019-09-29,03:53:59,0,0,
Delight_by_Jin,https://twitter.com/Delight_by_Jin/status/1178155868140892165,감기 조심하세요.... 저처럼 몸살로 시달리지 말고...,2019-09-29,03:53:42,0,5,
SAKSK_13,https://twitter.com/SAKSK_13/status/1178155706374995968,디자인 해시 뭐하지 챡챡 감기는거 웂나,2019-09-29,03:53:04,0,2,
InsidemenASG,https://twitter.com/InsidemenASG/status/1178155524979716097,"어따, 조상무 오래간만이네. 감기를 좀 심허게 걸렸다고 약 맞고 가라고 혀서.",2019-09-29,03:52:20,0,0,
haesnim_hae,https://twitter.com/haesnim_hae/status/1178155467157037056,근데 감기는 분위기파악도 못하고 심해지네,2019-09-29,03:52:07,0,0,
gamti_gt,https://twitter.com/gamti_gt/status/1178155458067980294,좋아요!ㅜㅜ귀백님도 감기조심하세요!!!!,2019-09-29,03:52:04,0,1,
VT_cosmetics,https://twitter.com/VT_cosmetics/status/1178155429097922560,[따끈따끈 라뜰리에 핸드 컬렉션 후기] “바르면서 착 감기는 향 덕분에 향수가 부담스러우신 분들께도 딱이에요” Photo by. @fallinuuu 가방에 쏙 들어가는 사이즈로 언제어디서나 라뜰리에와 함께 지금 바로 라뜰리에 핸드 컬렉션을 브이티 팝업스토어에서 만나보세요pic.twitter.com/hh2LcBuwkZ,2019-09-29,03:51:58,351,2570,@fallinuuu
Shoyo_S2_,https://twitter.com/Shoyo_S2_/status/1178155264798707712,넘 감사합니다ㅠㅠ린님도 환절기인데 감기 조심하세요!!,2019-09-29,03:51:18,0,0,
merci__stage,https://twitter.com/merci__stage/status/1178155150298382337,"너무 춥거나 너무 더울 땐 다른 옷을 입을 줄 아는 현명함도 필요할텐데! 그러다 감기 걸리면, 아니면 셔츠가 완전 땀으로 다 젖으면, 그것도 걔 손해잖아요. 트릿 말을 빌리자면, ‘간지가 안 산다’ 고요ㅋㅋㅋㅜㅜ",2019-09-29,03:50:51,0,0,
N0_LUV_LUV,https://twitter.com/N0_LUV_LUV/status/1178154761058574338,"허어엉 진짜 오랜만에 나가서 그런건가바욧 담에두 이러면 팔토시해야겟어요,,,,○<-< 나가니까 밤이랑 온도 확 달라서 감기걸리기 딱이겠더구만요ㅠ 감티님 감기조심하새욧!!!",2019-09-29,03:49:18,0,1,
S_seori,https://twitter.com/S_seori/status/1178154722810687488,이제 진짜 겨울인가봐~ 감기조심!,2019-09-29,03:49:09,0,0,
JREN_KC,https://twitter.com/JREN_KC/status/1178154614249508864,늉이들 잘 지내니... 나는 감기에 골골거리는데 늉노래나 들으면서 자야지ㅠㅠ 감기 조심하세여,2019-09-29,03:48:43,0,0,
B2Y0urM0rn,https://twitter.com/B2Y0urM0rn/status/1178154547627192326,목이 따끔 수준이 아니라 완전히 부었다. 감기약을 어디에 뒀더라...,2019-09-29,03:48:27,0,0,
chickppippi,https://twitter.com/chickppippi/status/1178154527872045057,몸살감기걸렸다ㅏㅏㅏㅏㅏ,2019-09-29,03:48:23,0,0,
_Iceberry_9092,https://twitter.com/_Iceberry_9092/status/1178154510289494016,감기 안걸리고 무사히 지나가길 바라고 있어요,2019-09-29,03:48:18,0,0,
0wlloveU_lip,https://twitter.com/0wlloveU_lip/status/1178154404102299648,감기도 갑자기찾아오네요 오한들고추버,2019-09-29,03:47:53,0,0,
139_cumo,https://twitter.com/139_cumo/status/1178154371642560516,아우 ㅜㅠㅠ 감기 걸리면 너무 힘들어요ㅠ 좀 나아지셨다니 정말 다행이지만 무리는 안 하셨스면 좋겟서요ㅠ 저 장염 나은것 같다고 나대다가 다시 누었던 적이 있어서 ㅋㅋㅋㅋㅋ 히히 감사합니다,2019-09-29,03:47:45,0,1,
ocksu88,https://twitter.com/ocksu88/status/1178154365640560640,ㅠㅠㅠㅠ약국에서 산 약 먹고잇긴합니다 엉엉 ㅠㅠㅠ 떨어지면 종합감기약으로 사야겟어요 ㅠㅠ,2019-09-29,03:47:44,0,0,
xft1121,https://twitter.com/xft1121/status/1178154308606427136,엥...나남자한테감기네 https://twitter.com/cew_archive/status/1177869561548263424 …,2019-09-29,03:47:30,0,6,
senior_love_bot,https://twitter.com/senior_love_bot/status/1178154254625755137,형 날씨도 추워졌는데 왜이렇게 얇게 입고다녀요. 감기걸리면 안되는데......,2019-09-29,03:47:18,0,0,
RONI_1937,https://twitter.com/RONI_1937/status/1178154089328381953,@_Acc_RT @hong_bo_bot_ @RT86448216 @Craft__RT @RTaccessory @cmsn_d 알티 부탁드립니다 감기 조심하시고 감사합니다 ^^,2019-09-29,03:46:38,0,0,@_Acc_RT @hong_bo_bot_ @RT86448216 @Craft__RT @RTaccessory @cmsn_d
herman_hessay,https://twitter.com/herman_hessay/status/1178154053483864064,나는 어디인가. 김포~부천 어디쯤인 듯. 미제감기 독하다. 꼬박 3일을 침댜에서 뻗어지내다 육개장 먹으러 나옴. @Yupdduk Olympic https://www.instagram.com/p/B2-wS4SlsVg/?igshid=1v0poafvi94xe …,2019-09-29,03:46:30,0,0,@Yupdduk
KEISHU_Cos,https://twitter.com/KEISHU_Cos/status/1178154000849309698,낼까지...감기안떨어지면 B형독감 키트..하러가야댐...샹..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ콧구멍..살려조...,2019-09-29,03:46:17,0,0,
SpringD1ary,https://twitter.com/SpringD1ary/status/1178153849208459276,열이 펄펄 나는 감기에 걸리면 나도 모르게 안심이 된다. 죄책감이 들지 않아서. 아무것도 하지않고 누워만 있어도 마음이 편안한 유일한 순간은 아플 때뿐이다. 아프지도 않은데 누워만 있는 건 다들 꼴사납다 하니까. 젊은데 방에 처박혀있는건 허송세월이니까.,2019-09-29,03:45:41,0,0,
comp1icateboy,https://twitter.com/comp1icateboy/status/1178153812705472513,아니 가고 싶어 그런데 내가 빨리 찾지 못해서 네가 감기에 걸리면 어떡해… 네 별자리가 여름이었으면 네가 자주 볼 수 있었을 거잖아 그게 아쉬운 거야,2019-09-29,03:45:32,0,0,
gudoc1234567890,https://twitter.com/gudoc1234567890/status/1178153811120025600,아...비염이랑 감기ㅠㅜㅠㅜㅜ 어케ㅜㅜㅠ 약먹고 누워있어ㅠㅠ 오늘 쉬면 돌아올거야ㅏㅏㅏ,2019-09-29,03:45:32,0,0,
inasla__,https://twitter.com/inasla__/status/1178153389202399232,원래 감기기운 좀 있었는데 완전 심해졋어,2019-09-29,03:43:51,0,1,
YouHa_HNT,https://twitter.com/YouHa_HNT/status/1178153347947220992,감기가 말끔히 나았다!!,2019-09-29,03:43:41,0,0,
Haruka_with_J,https://twitter.com/Haruka_with_J/status/1178153323179864064,감기 걸리지 않게 조심하세요!,2019-09-29,03:43:35,0,0,
notsadbuttired,https://twitter.com/notsadbuttired/status/1178153315504250880,아 쓰벌 감기에 걸린 것인지 지나갈 비염인지 몸상태 너무 나쁘다,2019-09-29,03:43:34,0,0,
shutthedoorr,https://twitter.com/shutthedoorr/status/1178153242506608640,감기기운있어서 따뜻한물 마셔야하는데 더워서 마시기 싫어서 걍 시원한거 마심,2019-09-29,03:43:16,0,0,
3Blovers26,https://twitter.com/3Blovers26/status/1178153194695741440,"쿠라모치도 알아서 잘 챙기긴 하지만 그래도 아프면 나 오늘 감기 걸렸어라든지 가까운 사람에겐 내색을 조금 하는 편이라 미유키 보고 아 오히려 너무 알아서 척척하니까 성가시네,,,생각했으면,,,근데 굳이 말하지는 않다가 어쩌다 툭 야 아프면 티도 좀 내고 그래라 그래야 내가 죽이라도 사다주지",2019-09-29,03:43:05,0,1,
G3PICIAL,https://twitter.com/G3PICIAL/status/1178153183928934401,진짜 감기기운 시게 왔나보다 몸이 저무 으슬으슬해,2019-09-29,03:43:02,0,2,
pay_krbot,https://twitter.com/pay_krbot/status/1178153168087085056,"몸이 아파졌다면 병원에 가 보는게 좋아. 가벼운 감기라고 해도, 그 감기가 더욱 더 강해지게 된다면 빨리 치료는 불가능해 지지. 모든 병이란건 그런거야.",2019-09-29,03:42:58,0,0,
uyutweet,https://twitter.com/uyutweet/status/1178153151477800960,감기 조심하세요 Don’t catch a cold,2019-09-29,03:42:54,0,0,
yoikjja,https://twitter.com/yoikjja/status/1178153024604135424,목.감기 씨팔 지.긋지긋해 아,2019-09-29,03:42:24,0,0,
Geranium_moon,https://twitter.com/Geranium_moon/status/1178152931628961795,목감기 때문에 커피 못먹어서 짲응... 징거 티만 오지게 쳐먹는다ㅏ 에혀어ㅓㅓㅓ,2019-09-29,03:42:02,0,0,
139_cumo,https://twitter.com/139_cumo/status/1178152756525142017,허우ㅜㅜㅠ 감기 걸리시면 디게 힘드실텐데ㅜㅠㅠ 요즘 날이 감기 걸리기 딱인 날이었어요ㅜㅠ 현재님 건강하세요ㅠ,2019-09-29,03:41:20,0,0,
Erkki_duduck,https://twitter.com/Erkki_duduck/status/1178152741987745792,이런시발ㅋ 대신 비염 패시브에 여름감기 걸릴 확률 높음 그리고 미래가 어두움 ㄱㅊ?,2019-09-29,03:41:17,0,0,
GI_BAG__,https://twitter.com/GI_BAG__/status/1178152736283488257,밤은 열이 많고 반대로 쿤은 시원할듯. 그래서 밤이 더위에 지쳐있으면 쿤 옆으로 가서 안고있고 쿤은 그런 밤 이마를 쓰다듬어주다가 어느순간 보면 밤은 잠들어있겠지. 쿤 감기걸리면 밤은 옆에서 밤새 간호하고 아침에 일어난 쿤은 의자에서 밤새 간호하다 그대로 잠든 밤 보더니 이마에 키스해주고,2019-09-29,03:41:16,0,1,
blusky109_HQ,https://twitter.com/blusky109_HQ/status/1178152624480145408,일용식이었구나 ꉂꉂ(ᵔᗜᵔ*) 내입으로 들어갔으면 뼈가되고 살이 되어야지 암 (๑¯ω¯๑) 감기없이 넘어갔다니 다행이네ㅋㅋ 감기 앓기에 날이 너무 좋아서ㅋㅋ,2019-09-29,03:40:49,0,0,
jungdoc_ument,https://twitter.com/jungdoc_ument/status/1178152618847195136,독자 가벼운 감기 걸렸는데 중혁이 뽑보해! 감기 옮는다구 밀어내면 옮으라지 하고 계속해! 독자는 옮기고 나을테다 했지만 중혓이 면역력 쩔어서 감기 바이러스 뽀뽀로 공중분해 되는걸 그리고 싶은데 그 감기가 나한테 왔네ㅠ,2019-09-29,03:40:48,0,1,
jjim_LV,https://twitter.com/jjim_LV/status/1178152593358381056,맞아요..회사 다니니까 네 번 정도 쉬면 한달이 지나있더라구요?ㅋㅋㅋ웃기고비참하다.... ㅋㄷ ㅋㅋ그러게요 줄줄이 짹이 있어요 난 좋지만♡ 펜팔은 원래 질보단 양이죠...(헛소리하며..) ㅋㄷㅋ저..요즘 복지 잘해줬나요? 그랬나..? 흑흑..나 감기걸렸어 짹..짹도 조심해..나한테 옮았을 수 있음..,2019-09-29,03:40:41,0,0,
exhales_s,https://twitter.com/exhales_s/status/1178152575742332928,아유 그러게 간만에 감기가 찾아왔네요. 쉬고 싶은데 남편도 걸려서 서로 뭘 부탁을 못하겠어요.. 일상과 똑같음... ㅠㅠ,2019-09-29,03:40:37,0,0,
robinrongzi,https://twitter.com/robinrongzi/status/1178152566472859648,도쿄에도 타이거슈가가 생겼다!!!! 시간나면 가 봐야지 히히 근데 시간이 언제 날까... 지금 감기 몸살도 걸렸는데...,2019-09-29,03:40:35,0,0,
AKTluv_ens,https://twitter.com/AKTluv_ens/status/1178152314856562688,허리에 달린 숄 살랑대는거도 조아했는데... ㅠㅠ얄쌍한 허리 살짝 보여주는 변태같은 기장 좋아했다구ㅠㅠ 털 뗀건 환영이지만 가끔은 이전 유닛복도 입어줄거지..?ㅠㅜㅜㅠ 멜인닼은 진짜 이 의상이 핏따리인데 하아 코ㄱr가 ㅈF니즈풍 풍차돌기 발차기도 한다매 코트자락 감기면 다친다 ㅠㅠㅠ pic.twitter.com/NgyCfS0VlL,2019-09-29,03:39:35,0,1,
Hyunee__0_4,https://twitter.com/Hyunee__0_4/status/1178152311618555906,가을감기 무섭데여,2019-09-29,03:39:34,0,0,
dreamjaduckstar,https://twitter.com/dreamjaduckstar/status/1178152176444530688,유세카나 감기요!!!,2019-09-29,03:39:02,0,1,
_Ununtied,https://twitter.com/_Ununtied/status/1178152143854768128,네! 따땃한 물 마시구 있어요! 라이님 감기 조심하셔야댄다ㅠㅠㅠ(꼬옥,2019-09-29,03:38:54,0,1,
_Iceberry_9092,https://twitter.com/_Iceberry_9092/status/1178152114683400192,현님도 감기 조심하세욤 이제 슬슬 독감의 계절이...( ´ㅿ` ),2019-09-29,03:38:47,0,0,
irien_1208,https://twitter.com/irien_1208/status/1178152111529320448,비오고 추워지네... 일교차 뭔데 이러니 감기가 안낫지 pic.twitter.com/HSQhV7bznt,2019-09-29,03:38:47,0,0,
north_mcave,https://twitter.com/north_mcave/status/1178152004738150402,아 어지럽다 또 감기기 ㅜㅜ,2019-09-29,03:38:21,0,0,
wannab1116,https://twitter.com/wannab1116/status/1178151933183311872,"ondal44 KYUNGPARK1992 ZICO92 BlockB2011 blockbhyo BB_taeil 요즘날씨추운데항상비비씨들걱정하지말고자기몸걱정하기!따뜻하게입고다니기,무리하지않기,춥게자지말기감기조심하기 -리한이가-",2019-09-29,03:38:04,0,0,
The_Heirs_,https://twitter.com/The_Heirs_/status/1178151722759274496,"야 이 초딩아. 야 너 쟤 말 듣지마. 그냥 감기 걸려버려. < 상속자들 E11, 이보나 >",2019-09-29,03:37:14,0,0,
Hyunee__0_4,https://twitter.com/Hyunee__0_4/status/1178151694380613632,감기 조심하셔야 해욘,2019-09-29,03:37:07,0,0,
jigyo_bts511,https://twitter.com/jigyo_bts511/status/1178151693734694913,도대체 감기가 언제 나을까요 저 지금 이거 일주일째 계속 되고 있는데 내일 시험인데ㅠㅜㅜㅜ,2019-09-29,03:37:07,0,2,
sinamon_ade,https://twitter.com/sinamon_ade/status/1178151656032096257,감기걸렸다!!!아오!!!!!!,2019-09-29,03:36:58,0,2,
GSG9_JAGER,https://twitter.com/GSG9_JAGER/status/1178151494450761728,"엘리아스, 감기 걸린거야?",2019-09-29,03:36:19,0,0,
_Iceberry_9092,https://twitter.com/_Iceberry_9092/status/1178151438389694464,정말 감기 걸리기 딱 좋은 날씨이죠,2019-09-29,03:36:06,0,0,
negabarobab,https://twitter.com/negabarobab/status/1178151365391962112,여러분 진짜 감기조심하세요..진짜......,2019-09-29,03:35:49,0,0,
give_S2_,https://twitter.com/give_S2_/status/1178151242964430849,시끄럽다. 감기는 다 나았나보지? 정신은 아직 안돌아 온 것 같다만,2019-09-29,03:35:19,0,1,
rladkfma8310,https://twitter.com/rladkfma8310/status/1178151097329827840,감기라며.왜..입원을...해서...내가...대타스게..만드냐고... . . . ...............,2019-09-29,03:34:45,0,0,
evvvvvvvvv1,https://twitter.com/evvvvvvvvv1/status/1178151096658739200,번님이 쥐한테 랜선으로 감기옮겻오,2019-09-29,03:34:45,0,0,
1988_S_,https://twitter.com/1988_S_/status/1178151051716784130,"1234. 요즘 제가 바쁜데도 제 옆에 계시는 모든 분들께, 너무 감사드려요. 잘 보이지 않아도 항상 마음은 감사하고, 또 감사합니다. 바쁜 일이 좀 끝나고 마무리가 되면 지겹도록 얼굴 비추면서 놀 거에요. 종종 지금처럼 올 예정이고, 다들 감기 조심하시고 밥 꼭 챙기세요. 꼭! pic.twitter.com/JW7f3RoXYS",2019-09-29,03:34:34,0,5,
